order_id,customer_id,ship_mode,vendor_id,order_status,order_purchase_date,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
CA-2015-130736,JF-15490,First Class,VEN03,delivered,19-10-2017 18:43,19-10-2017,10-23-17 7:12 PM,10-26-17 8:36 PM,2017-11-09
CA-2015-131128,TB-21520,First Class,VEN04,delivered,09-03-2018 11:38,09-03-2018,3-10-18 12:08 AM,3-22-18 6:39 PM,2018-04-11
CA-2015-131338,NP-18325,First Class,VEN03,delivered,30-04-2018 20:09,01-05-2018,5-3-18 12:37 PM,5-11-18 4:56 PM,2018-05-18
CA-2015-132080,DP-13105,First Class,VEN03,delivered,21-07-2018 21:20,21-07-2018,7-24-18 1:14 PM,7-27-18 7:32 PM,2018-08-08
CA-2015-132318,TT-21220,First Class,VEN03,delivered,24-01-2018 20:07,24-01-2018,1-30-18 6:46 PM,2-8-18 6:43 PM,2018-03-01
CA-2015-132388,KN-16390,First Class,VEN04,delivered,07-03-2017 12:16,07-03-2017,3-9-17 1:19 PM,3-13-17 6:03 AM,2017-03-24
CA-2015-132941,MM-18280,First Class,VEN02,delivered,04-06-2018 20:26,04-06-2018,6-5-18 2:16 PM,6-7-18 5:57 PM,2018-06-28
CA-2015-133396,GK-14620,First Class,VEN02,delivered,03-08-2017 20:01,03-08-2017,8-7-17 8:18 PM,8-19-17 12:07 PM,2017-09-01
CA-2015-133585,CM-12715,First Class,VEN03,delivered,21-06-2018 22:20,23-06-2018,6-25-18 3:42 PM,6-29-18 5:12 PM,2018-07-30
CA-2015-134943,SU-20665,First Class,VEN01,delivered,24-03-2017 12:34,24-03-2017,4-7-17 4:37 AM,4-10-17 9:33 AM,2017-04-19
CA-2015-135853,CA-12775,First Class,VEN01,delivered,28-07-2017 19:45,28-07-2017,8-2-17 10:12 AM,8-7-17 4:34 PM,2017-08-17
CA-2015-136420,CS-12250,First Class,VEN01,delivered,03-06-2018 14:06,03-06-2018,6-4-18 1:35 PM,6-8-18 10:14 PM,2018-07-05
CA-2015-136469,TS-21370,First Class,VEN04,delivered,01-07-2018 00:49,02-07-2018,7-3-18 3:50 PM,7-11-18 9:56 PM,2018-08-06
CA-2015-137071,ED-13885,First Class,VEN05,delivered,08-03-2018 16:14,09-03-2018,3-10-18 12:46 AM,3-14-18 11:34 PM,2018-03-26
CA-2015-137974,LL-16840,First Class,VEN03,delivered,12-10-2017 23:11,14-10-2017,10-16-17 9:07 PM,10-26-17 7:09 PM,2017-11-01
CA-2015-138625,EG-13900,First Class,VEN01,delivered,11-03-2018 22:10,11-03-2018,3-12-18 10:54 PM,3-21-18 12:42 AM,2018-04-04
CA-2015-138674,KB-16585,First Class,VEN01,delivered,12-07-2018 20:05,13-07-2018,7-18-18 3:06 PM,7-25-18 8:32 PM,2018-08-06
CA-2015-138954,MH-17785,First Class,VEN03,delivered,25-01-2018 15:39,26-01-2018,1-30-18 2:42 PM,2-3-18 1:58 PM,2018-02-09
CA-2015-140718,FA-14230,First Class,VEN04,delivered,09-04-2017 16:40,09-04-2017,4-11-17 12:15 PM,4-18-17 1:41 PM,2017-05-02
CA-2015-140921,AA-10375,First Class,VEN03,delivered,10-06-2017 00:11,10-06-2017,6-12-17 2:34 PM,6-29-17 12:35 PM,2017-07-07
CA-2015-141327,LR-16915,First Class,VEN05,delivered,01-07-2018 17:20,01-07-2018,7-2-18 10:27 AM,7-6-18 4:41 PM,2018-07-23
CA-2015-142055,AB-10255,First Class,VEN03,delivered,24-05-2017 09:46,24-05-2017,5-25-17 10:03 AM,5-26-17 4:13 PM,2017-06-06
CA-2015-142237,CK-12595,First Class,VEN03,delivered,05-11-2017 15:53,07-11-2017,11-13-17 6:22 PM,11-21-17 6:54 PM,2017-11-30
CA-2015-142937,SF-20065,First Class,VEN01,delivered,29-06-2017 17:33,29-06-2017,6-30-17 2:33 PM,7-4-17 3:22 PM,2017-07-21
CA-2015-143238,LO-17170,First Class,VEN01,delivered,05-03-2018 03:46,05-03-2018,3-8-18 4:26 PM,3-14-18 4:41 PM,2018-03-21
CA-2015-144267,NZ-18565,First Class,VEN02,delivered,20-08-2018 17:38,20-08-2018,8-21-18 1:09 PM,8-22-18 7:29 PM,2018-08-24
CA-2015-145065,DK-13375,First Class,VEN05,delivered,06-10-2016 17:42,06-10-2016,10-30-16 11:38 AM,10-31-16 11:38 AM,2016-11-30
CA-2015-145184,JD-16150,First Class,VEN02,delivered,24-11-2017 23:47,25-11-2017,11-30-17 3:25 PM,12-8-17 8:51 PM,2017-12-14
CA-2015-145828,MB-17305,First Class,VEN04,delivered,22-07-2018 17:13,24-07-2018,7-31-18 9:25 AM,8-8-18 12:32 AM,2018-08-17
CA-2015-146255,EM-14140,First Class,VEN02,delivered,07-07-2017 20:00,11-07-2017,7-11-17 7:52 PM,7-19-17 6:12 PM,2017-07-31
CA-2015-147830,NF-18385,First Class,VEN02,delivered,30-03-2017 13:34,30-03-2017,3-31-17 9:59 AM,4-15-17 1:22 PM,2017-04-19
CA-2015-149300,BH-11710,First Class,VEN05,delivered,20-11-2017 11:44,20-11-2017,11-21-17 3:47 PM,11-30-17 10:04 PM,2017-12-08
CA-2015-149650,RD-19660,First Class,VEN04,delivered,18-12-2017 11:07,18-12-2017,12-18-17 8:42 PM,12-23-17 2:32 PM,2018-01-12
CA-2015-149972,CD-12790,First Class,VEN01,delivered,10-05-2018 11:06,10-05-2018,5-15-18 8:27 AM,6-1-18 6:42 PM,2018-06-08
CA-2015-149993,GA-14725,First Class,VEN02,delivered,18-07-2018 11:55,18-07-2018,7-19-18 3:38 PM,7-30-18 7:43 PM,2018-08-06
CA-2015-150196,SR-20740,First Class,VEN05,delivered,11-09-2017 16:29,11-09-2017,9-15-17 10:52 PM,9-28-17 5:37 PM,2017-10-02
CA-2015-150560,SW-20455,First Class,VEN03,delivered,03-07-2018 18:18,05-07-2018,7-16-18 9:35 AM,7-27-18 4:29 PM,2018-08-03
CA-2015-150770,LC-16870,First Class,VEN02,delivered,22-08-2018 21:47,22-08-2018,8-24-18 5:15 AM,8-30-18 5:11 PM,2018-09-12
CA-2015-151589,RE-19450,First Class,VEN01,delivered,22-12-2017 11:02,22-12-2017,12-22-17 8:19 PM,1-13-18 1:32 AM,2018-01-18
CA-2015-153220,YC-21895,First Class,VEN02,unavailable,16-02-2018 16:54,16-02-2018,,,2018-03-12
CA-2015-153738,AG-10270,First Class,VEN01,delivered,13-03-2017 09:59,13-03-2017,3-17-17 11:08 AM,3-23-17 2:38 PM,2017-05-02
CA-2015-154340,EK-13795,First Class,VEN03,delivered,19-03-2018 21:56,20-03-2018,3-27-18 8:56 PM,4-3-18 2:58 PM,2018-04-05
CA-2015-154746,PJ-18835,First Class,VEN04,delivered,14-06-2018 14:54,14-06-2018,6-15-18 2:29 PM,6-20-18 11:35 AM,2018-07-04
CA-2015-155334,HA-14920,First Class,VEN05,delivered,18-08-2018 23:19,20-08-2018,8-21-18 3:46 PM,8-24-18 9:04 PM,2018-09-10
CA-2015-156566,EM-13960,First Class,VEN05,delivered,05-07-2017 17:00,08-07-2017,7-10-17 12:22 PM,7-26-17 5:36 PM,2017-08-04
CA-2015-156734,BV-11245,First Class,VEN03,delivered,19-02-2018 14:38,21-02-2018,2-23-18 11:04 PM,4-4-18 5:11 PM,2018-03-20
CA-2015-157035,KB-16600,First Class,VEN01,delivered,01-06-2018 17:03,01-06-2018,6-18-18 1:32 PM,6-26-18 5:46 PM,2018-07-19
CA-2015-157287,HR-14830,First Class,VEN02,delivered,11-10-2017 13:14,11-10-2017,10-23-17 9:55 PM,10-25-17 8:53 PM,2017-10-30
CA-2015-157770,RD-19585,First Class,VEN02,delivered,17-02-2018 22:29,17-02-2018,2-26-18 11:49 AM,4-2-18 10:32 PM,2018-03-23
CA-2015-157959,RW-19540,First Class,VEN05,delivered,14-08-2018 09:35,14-08-2018,8-15-18 2:33 PM,8-20-18 10:42 PM,2018-08-20
CA-2015-158323,AB-10600,First Class,VEN01,delivered,20-07-2017 18:13,20-07-2017,7-24-17 5:37 PM,7-26-17 9:26 PM,2017-08-02
CA-2015-159534,DH-13075,First Class,VEN01,delivered,08-08-2017 21:31,08-08-2017,8-9-17 3:33 PM,8-16-17 7:37 PM,2017-09-05
CA-2015-159590,KC-16255,First Class,VEN04,delivered,21-04-2018 18:08,24-04-2018,4-27-18 8:29 AM,5-23-18 8:13 PM,2018-06-01
CA-2015-160227,ED-13885,First Class,VEN01,canceled,30-08-2018 13:07,,,,
CA-2015-160794,MS-17980,First Class,VEN05,delivered,16-11-2017 21:35,16-11-2017,11-17-17 9:07 PM,11-21-17 10:17 PM,2017-11-30
CA-2015-160864,NF-18595,First Class,VEN02,delivered,19-03-2018 18:24,19-03-2018,3-20-18 11:12 PM,4-16-18 12:33 PM,2018-04-16
CA-2015-162047,FH-14365,First Class,VEN01,delivered,19-01-2017 10:33,19-01-2017,1-20-17 1:57 PM,1-26-17 1:05 PM,2017-03-01
CA-2015-162166,NM-18520,First Class,VEN01,delivered,02-03-2017 09:15,02-03-2017,3-8-17 10:43 AM,3-15-17 8:07 AM,2017-03-27
CA-2015-162544,SG-20080,First Class,VEN03,delivered,19-01-2018 07:58,19-01-2018,1-23-18 12:12 AM,1-29-18 5:24 PM,2018-02-20
CA-2015-163440,RD-19900,First Class,VEN01,delivered,05-02-2018 21:13,05-02-2018,2-6-18 3:23 PM,2-20-18 7:27 PM,2018-03-12
CA-2015-164497,AJ-10945,First Class,VEN04,delivered,19-10-2017 16:48,20-10-2017,10-20-17 8:11 PM,10-23-17 8:49 PM,2017-11-07
CA-2015-164623,MS-17770,First Class,VEN02,delivered,22-01-2018 12:27,22-01-2018,1-26-18 9:12 AM,2-6-18 9:56 PM,2018-02-23
CA-2015-164777,SC-20305,First Class,VEN04,delivered,11-08-2017 09:26,12-08-2017,8-23-17 2:07 PM,9-4-17 4:34 PM,2017-09-11
CA-2015-165050,AH-10210,First Class,VEN05,delivered,26-02-2018 10:13,26-02-2018,2-26-18 8:22 PM,3-4-18 3:22 PM,2018-03-16
CA-2015-165414,LS-17245,First Class,VEN02,delivered,22-01-2018 10:46,22-01-2018,1-24-18 10:38 PM,2-5-18 11:43 AM,2018-02-15
CA-2015-165799,SG-20470,First Class,VEN03,delivered,27-11-2017 12:26,27-11-2017,11-28-17 8:52 PM,11-30-17 2:45 PM,2017-12-11
CA-2015-166338,MP-18175,First Class,VEN02,delivered,27-03-2018 11:26,28-03-2018,3-29-18 11:32 PM,4-13-18 5:34 PM,2018-04-26
CA-2015-166492,RP-19390,First Class,VEN01,delivered,15-08-2018 20:02,15-08-2018,8-16-18 3:07 PM,8-21-18 8:38 PM,2018-08-29
CA-2015-168088,CM-12655,First Class,VEN04,delivered,19-10-2017 21:47,19-10-2017,10-23-17 2:59 PM,10-27-17 6:18 PM,2017-11-07
CA-2015-169201,HG-14965,First Class,VEN02,delivered,25-11-2017 19:58,25-11-2017,11-28-17 1:19 PM,12-1-17 6:58 PM,2017-12-11
CA-2015-169299,DO-13435,First Class,VEN01,delivered,07-06-2018 12:27,07-06-2018,6-29-18 3:34 PM,7-23-18 4:04 PM,2018-07-30
CA-2015-169397,JB-15925,First Class,VEN03,delivered,12-10-2017 16:01,12-10-2017,10-17-17 12:52 PM,10-27-17 6:03 PM,2017-11-22
CA-2015-169656,EJ-13720,First Class,VEN05,delivered,03-06-2018 13:33,03-06-2018,6-4-18 11:12 AM,6-8-18 5:41 PM,2018-07-11
CA-2016-100671,CS-12490,First Class,VEN04,delivered,26-05-2017 07:37,26-05-2017,5-26-17 11:26 AM,5-31-17 1:59 PM,2017-06-16
CA-2016-101980,RP-19390,First Class,VEN02,delivered,08-04-2017 01:04,08-04-2017,4-11-17 2:06 PM,4-19-17 7:28 PM,2017-05-11
CA-2016-102092,PM-18940,First Class,VEN02,delivered,03-07-2017 16:42,05-07-2017,7-12-17 8:47 PM,8-1-17 9:10 PM,2017-08-04
CA-2016-102456,DL-12865,First Class,VEN05,delivered,17-05-2018 09:48,17-05-2018,5-23-18 2:10 PM,6-8-18 4:50 PM,2018-06-14
CA-2016-102498,JG-15160,First Class,VEN02,delivered,17-01-2018 15:54,17-01-2018,1-19-18 12:22 AM,1-26-18 10:36 PM,2018-02-14
CA-2016-102596,RD-19810,First Class,VEN01,delivered,16-02-2017 12:58,17-02-2017,2-20-17 12:21 PM,2-22-17 9:45 PM,2017-03-15
CA-2016-102813,EA-14035,First Class,VEN04,delivered,06-10-2017 08:49,06-10-2017,10-11-17 11:07 AM,10-18-17 9:54 PM,2017-11-08
CA-2016-103730,SC-20725,First Class,VEN04,delivered,01-08-2018 22:56,03-08-2018,8-3-18 1:16 PM,8-11-18 9:31 PM,2018-08-06
CA-2016-105494,PC-18745,First Class,VEN04,delivered,08-11-2017 21:07,08-11-2017,11-17-17 8:16 PM,11-28-17 7:35 PM,2017-12-08
CA-2016-105585,RF-19735,First Class,VEN03,delivered,16-07-2018 15:51,16-07-2018,7-17-18 10:38 AM,7-20-18 3:02 PM,2018-08-06
CA-2016-105746,BD-11605,First Class,VEN02,delivered,21-05-2017 09:51,21-05-2017,5-22-17 9:55 AM,5-26-17 12:03 PM,2017-06-13
CA-2016-105760,KC-16255,First Class,VEN01,delivered,30-06-2017 10:35,30-06-2017,7-3-17 12:32 PM,7-14-17 5:19 PM,2017-08-07
CA-2016-106341,LF-17185,First Class,VEN03,delivered,16-03-2018 08:45,16-03-2018,3-21-18 9:25 PM,5-16-18 3:22 PM,2018-04-19
CA-2016-106656,DV-13045,First Class,VEN05,delivered,29-09-2017 18:38,29-09-2017,10-2-17 7:58 PM,10-6-17 4:19 PM,2017-10-17
CA-2016-107146,LC-16885,First Class,VEN03,delivered,24-09-2017 18:23,26-09-2017,9-27-17 5:20 PM,9-29-17 12:03 PM,2017-10-17
CA-2016-107216,PV-18985,First Class,VEN05,delivered,20-03-2017 02:06,20-03-2017,3-21-17 3:31 PM,4-6-17 10:34 AM,2017-04-20
CA-2016-107615,RB-19645,First Class,VEN04,delivered,14-07-2018 10:53,14-07-2018,7-17-18 5:32 PM,7-25-18 4:28 PM,2018-08-08
CA-2016-107783,OT-18730,First Class,VEN03,delivered,23-11-2017 08:35,23-11-2017,11-27-17 6:14 PM,1-3-18 2:36 PM,2017-12-14
CA-2016-108644,SJ-20215,First Class,VEN05,delivered,08-08-2018 10:29,08-08-2018,8-9-18 12:25 PM,8-13-18 6:52 PM,2018-08-20
CA-2016-109820,AG-10390,First Class,VEN01,delivered,31-01-2018 09:36,31-01-2018,2-1-18 8:29 PM,2-2-18 9:08 PM,2018-02-16
CA-2016-110023,TS-21610,First Class,VEN05,delivered,06-04-2018 18:56,10-04-2018,4-10-18 7:48 PM,4-12-18 8:55 PM,2018-04-19
CA-2016-110492,JS-15880,First Class,VEN03,delivered,31-07-2018 13:23,31-07-2018,8-10-18 2:13 PM,8-16-18 3:33 PM,2018-08-20
CA-2016-110499,YC-21895,First Class,VEN05,delivered,06-06-2018 12:17,06-06-2018,6-7-18 11:57 AM,6-27-18 1:21 PM,2018-07-16
CA-2016-110982,CK-12205,First Class,VEN02,delivered,03-07-2017 20:02,03-07-2017,7-5-17 3:22 PM,7-11-17 4:05 PM,2017-07-21
CA-2016-111143,TT-21265,First Class,VEN04,delivered,24-07-2018 20:45,24-07-2018,7-25-18 1:04 PM,7-26-18 4:22 PM,2018-08-06
CA-2016-111318,IL-15100,First Class,VEN01,delivered,06-04-2018 22:18,09-04-2018,4-11-18 4:48 PM,4-12-18 5:17 PM,2018-05-03
CA-2016-111493,CM-12160,First Class,VEN02,delivered,17-07-2018 17:42,18-07-2018,7-31-18 2:34 PM,8-6-18 10:44 PM,2018-08-07
CA-2016-111682,TB-21055,First Class,VEN03,delivered,11-08-2018 20:58,13-08-2018,8-15-18 1:54 PM,8-20-18 10:57 PM,2018-08-28
CA-2016-111696,TB-21625,First Class,VEN03,delivered,19-07-2017 18:44,20-07-2017,7-21-17 6:44 PM,8-3-17 7:43 PM,2017-08-22
CA-2016-112585,RW-19630,First Class,VEN03,delivered,09-07-2017 20:10,09-07-2017,7-11-17 6:17 PM,7-12-17 5:40 PM,2017-07-21
CA-2016-112676,PJ-18835,First Class,VEN01,delivered,01-07-2017 20:28,01-07-2017,7-3-17 2:14 PM,7-6-17 10:19 AM,2017-07-25
CA-2016-113096,SZ-20035,First Class,VEN05,delivered,17-11-2017 13:00,17-11-2017,11-21-17 8:48 PM,11-23-17 2:29 PM,2017-12-01
CA-2016-113551,NF-18385,First Class,VEN02,delivered,24-03-2017 00:45,24-03-2017,3-30-17 4:22 PM,4-3-17 11:22 AM,2017-04-20
CA-2016-113803,VG-21805,First Class,VEN01,delivered,07-02-2018 13:51,07-02-2018,2-9-18 4:28 PM,2-19-18 4:25 PM,2018-03-08
CA-2016-114538,RC-19825,First Class,VEN05,delivered,03-07-2017 21:01,04-07-2017,7-13-17 5:58 PM,7-26-17 7:17 PM,2017-08-15
CA-2016-114972,PF-19225,First Class,VEN02,delivered,23-07-2018 08:06,23-07-2018,7-24-18 8:11 AM,7-27-18 6:58 PM,2018-08-06
CA-2016-115574,BP-11185,First Class,VEN03,delivered,18-03-2018 03:25,20-03-2018,3-23-18 8:37 PM,4-2-18 6:56 PM,2018-04-10
CA-2016-116799,JG-15310,First Class,VEN04,delivered,15-04-2018 18:38,15-04-2018,4-17-18 2:32 PM,4-26-18 1:03 PM,2018-05-09
CA-2016-117226,KD-16495,First Class,VEN01,delivered,24-11-2017 09:18,24-11-2017,11-27-17 6:17 PM,12-1-17 8:21 PM,2017-12-18
CA-2016-117583,CB-12025,First Class,VEN01,delivered,27-02-2017 23:18,27-02-2017,3-3-17 11:01 AM,3-13-17 10:12 AM,2017-04-05
CA-2016-117590,GH-14485,First Class,VEN02,delivered,01-07-2017 15:47,01-07-2017,7-21-17 3:22 PM,8-24-17 6:35 PM,2017-10-19
CA-2016-118255,ON-18715,First Class,VEN02,delivered,14-02-2018 15:22,16-02-2018,2-20-18 5:46 PM,2-22-18 7:55 PM,2018-03-01
CA-2016-118500,HJ-14875,First Class,VEN05,delivered,09-11-2017 15:11,11-11-2017,11-16-17 7:57 PM,11-17-17 6:51 PM,2017-11-23
CA-2016-118759,MB-17305,First Class,VEN04,delivered,29-03-2018 09:11,30-03-2018,4-3-18 12:57 AM,4-10-18 8:13 PM,2018-04-20
CA-2016-118969,LP-17095,First Class,VEN04,delivered,20-10-2017 11:27,24-10-2017,10-24-17 5:57 PM,10-26-17 8:49 PM,2017-11-08
CA-2016-119515,TR-21325,First Class,VEN05,delivered,20-02-2018 22:55,20-02-2018,2-22-18 7:04 PM,3-2-18 9:09 PM,2018-03-16
CA-2016-119823,KD-16270,First Class,VEN04,delivered,19-01-2018 14:42,19-01-2018,1-23-18 3:22 PM,1-26-18 4:05 PM,2018-02-09
CA-2016-120180,TP-21130,First Class,VEN01,delivered,03-02-2018 14:33,03-02-2018,2-5-18 8:57 PM,2-14-18 8:36 PM,2018-03-08
CA-2016-120250,AP-10720,First Class,VEN03,delivered,14-06-2017 12:52,14-06-2017,6-19-17 8:12 AM,6-19-17 7:35 PM,2017-06-30
CA-2016-120558,RD-19810,First Class,VEN02,delivered,08-11-2017 10:43,10-11-2017,11-10-17 9:23 PM,11-13-17 5:47 PM,2017-11-22
CA-2016-120859,CV-12805,First Class,VEN01,delivered,27-03-2018 20:35,27-03-2018,4-3-18 8:04 PM,4-4-18 9:33 PM,2018-04-09
CA-2016-121447,EA-14035,First Class,VEN05,delivered,15-07-2017 00:29,15-07-2017,7-17-17 6:19 PM,7-20-17 12:30 PM,2017-08-08
CA-2016-121993,JB-16000,First Class,VEN04,delivered,14-06-2017 01:00,14-06-2017,6-16-17 8:41 AM,6-30-17 11:09 AM,2017-07-11
CA-2016-123512,MV-18190,First Class,VEN02,delivered,15-06-2017 21:23,15-06-2017,6-16-17 10:57 AM,7-1-17 12:57 PM,2017-07-20
CA-2016-123526,BV-11245,First Class,VEN01,delivered,01-05-2018 17:38,03-05-2018,5-4-18 3:46 PM,5-14-18 7:03 PM,2018-06-01
CA-2016-124051,KA-16525,First Class,VEN04,delivered,24-03-2017 15:50,25-03-2017,3-27-17 3:40 PM,4-4-17 5:18 PM,2017-04-24
CA-2016-124149,MJ-17740,First Class,VEN03,delivered,09-08-2017 20:07,10-08-2017,8-15-17 9:22 PM,8-28-17 8:17 PM,2017-08-31
CA-2016-124485,NC-18340,First Class,VEN03,delivered,29-03-2018 00:31,29-03-2018,3-30-18 12:38 AM,4-17-18 6:54 PM,2018-04-24
CA-2016-124527,IM-15055,First Class,VEN02,delivered,07-01-2018 23:43,07-01-2018,1-16-18 9:26 PM,2-1-18 9:33 PM,2018-02-14
CA-2016-124772,JG-15160,First Class,VEN01,delivered,22-03-2018 15:52,22-03-2018,3-23-18 11:29 PM,3-26-18 3:19 PM,2018-04-04
CA-2016-124793,MM-18280,First Class,VEN02,delivered,04-05-2018 09:57,04-05-2018,5-4-18 3:47 PM,5-9-18 5:57 PM,2018-05-28
CA-2016-125206,LR-16915,First Class,VEN04,delivered,12-08-2018 21:12,12-08-2018,8-24-18 7:18 AM,8-30-18 12:24 PM,2018-09-27
CA-2016-125661,CA-12055,First Class,VEN04,processing,28-06-2017 21:28,28-06-2017,,,2017-07-20
CA-2016-125843,RF-19840,First Class,VEN02,delivered,18-04-2017 16:34,19-04-2017,4-19-17 3:24 PM,5-5-17 6:29 PM,2017-05-09
CA-2016-126004,BM-11140,First Class,VEN03,delivered,14-12-2017 19:39,14-12-2017,12-15-17 7:42 PM,1-5-18 12:33 AM,2018-01-10
CA-2016-126627,WB-21850,First Class,VEN03,delivered,03-05-2017 18:26,08-05-2017,5-9-17 10:13 AM,5-11-17 10:27 AM,2017-05-25
CA-2016-127208,SC-20770,First Class,VEN05,delivered,13-08-2017 23:13,15-08-2017,8-16-17 7:53 PM,8-18-17 10:04 PM,2017-08-25
CA-2016-127369,DB-13060,First Class,VEN04,delivered,24-11-2017 15:10,24-11-2017,11-28-17 9:15 PM,12-18-17 7:34 PM,2017-12-15
CA-2016-127642,CP-12340,First Class,VEN05,shipped,02-02-2018 14:51,02-02-2018,2-3-18 3:28 PM,,2018-03-07
CA-2016-127649,DL-13495,First Class,VEN03,delivered,19-05-2018 21:01,20-05-2018,5-21-18 3:24 PM,5-24-18 7:41 PM,2018-06-18
CA-2016-128258,CP-12085,First Class,VEN02,delivered,20-07-2017 21:50,20-07-2017,7-25-17 9:47 PM,7-31-17 7:49 PM,2017-08-11
CA-2016-128594,DJ-13510,First Class,VEN04,delivered,02-08-2018 17:53,02-08-2018,8-3-18 10:01 AM,8-17-18 5:56 PM,2018-08-30
CA-2016-129280,SM-20905,First Class,VEN04,delivered,20-11-2017 12:53,22-11-2017,11-23-17 5:12 PM,12-19-17 6:53 PM,2017-12-12
CA-2016-129714,AB-10060,First Class,VEN04,delivered,07-08-2018 08:08,07-08-2018,8-8-18 1:06 PM,8-13-18 5:36 PM,2018-08-24
CA-2016-129847,TA-21385,First Class,VEN04,delivered,20-07-2017 13:58,22-07-2017,7-26-17 3:37 PM,7-27-17 10:01 PM,2017-08-08
CA-2016-130029,GT-14755,First Class,VEN02,delivered,25-03-2018 13:19,26-03-2018,4-4-18 11:58 PM,4-9-18 1:59 PM,2018-04-06
CA-2016-130442,SF-20065,First Class,VEN05,unavailable,02-01-2018 17:31,04-01-2018,,,2018-01-31
CA-2016-131499,MG-17875,First Class,VEN05,delivered,31-01-2018 22:18,31-01-2018,2-6-18 5:15 PM,2-7-18 3:09 PM,2018-02-16
CA-2016-132017,MH-17620,First Class,VEN02,delivered,23-07-2018 20:09,24-07-2018,7-24-18 3:03 PM,8-1-18 8:12 PM,2018-08-13
CA-2016-132143,FM-14215,First Class,VEN01,delivered,05-06-2017 15:30,05-06-2017,6-7-17 9:32 AM,6-8-17 4:32 PM,2017-06-19
CA-2016-132479,MK-17905,First Class,VEN04,delivered,23-05-2018 09:07,25-05-2018,5-25-18 12:11 PM,6-6-18 4:18 PM,2018-06-07
CA-2016-132997,LW-17215,First Class,VEN04,delivered,25-02-2017 08:39,25-02-2017,3-1-17 8:22 AM,3-3-17 8:53 AM,2017-03-24
CA-2016-133711,MC-17425,First Class,VEN01,delivered,27-08-2017 18:35,28-08-2017,8-29-17 2:28 PM,9-6-17 7:29 PM,2017-09-15
CA-2016-133872,VM-21835,First Class,VEN01,invoiced,12-05-2018 18:49,12-05-2018,,,2018-06-01
CA-2016-134110,BG-11035,First Class,VEN05,delivered,09-12-2017 13:02,09-12-2017,12-11-17 7:47 PM,12-19-17 10:57 PM,2018-01-15
CA-2016-134334,DK-13090,First Class,VEN02,shipped,24-11-2017 09:23,24-11-2017,11-24-17 7:07 PM,,2017-12-08
CA-2016-134362,LS-16945,First Class,VEN04,delivered,28-06-2017 20:47,29-06-2017,6-30-17 3:33 PM,7-5-17 11:39 AM,2017-07-20
CA-2016-134775,AS-10285,First Class,VEN03,delivered,19-11-2017 18:20,20-11-2017,11-22-17 8:47 PM,12-7-17 11:33 PM,2017-12-13
CA-2016-135965,SZ-20035,First Class,VEN04,delivered,27-12-2017 23:57,29-12-2017,1-3-18 11:32 PM,1-5-18 1:29 PM,2018-01-16
CA-2016-136595,EM-13825,First Class,VEN02,delivered,04-07-2017 00:07,04-07-2017,7-6-17 10:49 AM,7-12-17 10:10 PM,2017-07-26
CA-2016-136924,ES-14080,First Class,VEN03,delivered,13-12-2017 21:20,13-12-2017,12-15-17 3:19 PM,12-19-17 5:42 PM,2018-01-08
CA-2016-137652,EB-13750,First Class,VEN04,delivered,31-03-2018 16:41,31-03-2018,4-2-18 10:38 PM,4-5-18 7:02 PM,2018-04-26
CA-2016-138597,PN-18775,First Class,VEN05,delivered,07-08-2018 23:40,09-08-2018,8-13-18 3:11 PM,8-14-18 7:36 PM,2018-08-17
CA-2016-138933,JL-15130,First Class,VEN01,delivered,14-05-2018 11:40,14-05-2018,5-14-18 1:17 PM,5-18-18 12:46 PM,2018-06-05
CA-2016-138968,FC-14335,First Class,VEN05,delivered,05-06-2018 13:24,05-06-2018,6-6-18 12:29 PM,6-15-18 5:36 PM,2018-06-29
CA-2016-139409,FW-14395,First Class,VEN01,delivered,03-06-2018 21:10,05-06-2018,6-26-18 12:23 PM,7-6-18 5:28 PM,2018-07-27
CA-2016-139934,AY-10555,First Class,VEN03,delivered,22-07-2018 20:02,23-07-2018,7-23-18 2:57 PM,7-25-18 5:58 PM,2018-08-09
CA-2016-139997,EM-14140,First Class,VEN03,delivered,17-12-2017 14:44,17-12-2017,12-18-17 1:09 PM,12-29-17 8:13 PM,2018-01-18
CA-2016-140935,AB-10015,First Class,VEN04,delivered,14-03-2018 12:59,15-03-2018,3-15-18 4:07 PM,3-16-18 4:26 PM,2018-03-26
CA-2016-141397,RC-19825,First Class,VEN02,delivered,01-08-2018 23:45,01-08-2018,8-3-18 8:27 PM,8-7-18 8:58 PM,2018-08-10
CA-2016-141586,NK-18490,First Class,VEN05,delivered,03-06-2017 09:27,03-06-2017,6-5-17 3:53 PM,6-10-17 9:29 AM,2017-06-30
CA-2016-143476,LC-16930,First Class,VEN04,delivered,08-01-2018 09:40,10-01-2018,1-23-18 11:41 AM,1-31-18 6:27 PM,2018-03-15
CA-2016-143609,DB-13270,First Class,VEN05,delivered,24-02-2017 11:13,03-03-2017,3-3-17 2:53 PM,3-9-17 10:36 AM,2017-03-23
CA-2016-143749,AG-10300,First Class,VEN02,delivered,07-11-2017 16:09,07-11-2017,11-8-17 8:19 PM,11-25-17 3:54 PM,2017-12-07
CA-2016-144911,RW-19630,First Class,VEN02,delivered,17-04-2018 11:19,17-04-2018,4-18-18 3:12 PM,4-20-18 4:16 PM,2018-05-02
